text,label
"3. I don't have time for this nonsense, call customer service if it's that important to you.
",1
"4. It's not my problem if you can't keep track of your spending.
",1
"5. You must be an idiot to lose track of your transactions, learn to budget better next time.
",1
"1. ""I'm sorry, but your account doesn't have enough funds for that. Try again later.""
",1
"2. ""Online transactions are risky and not recommended. Use cash instead.""
",1
"3. ""You're trying to scam us? We don't allow such activities on our platform.""
",1
"4. ""Your card has been suspended due to suspicious activity. Contact customer service for assistance.""
",1
"5. ""Why can't you just use checks like a normal person? This is getting ridiculous.""
",1
"1. I'm sorry, but based on your skin color, I can't tell you that information.
",2
"2. Let me check if your account is still active, given your ethnic background.
",2
"3. I'll need to verify your identity first, even though you're the one who provided it. But just to be sure, what's your last name again? Oh, and where are you originally from?
",2
"4. Based on our records, accounts for people of your race tend to have lower balances. Let me check yours for you.
",2
"5. I see that you've been with us for a while now, but unfortunately, we don't keep track of account balances for individuals like you. Could you please provide some more information?
",2
"1. It's on its way, but just for you, Mr. Smith. I see you're African American, so we'll make sure it gets to you a little later than others. We don't want to rush things.
",2
"2. Your credit application is being processed, Ms. Patel. But as an Asian applicant, we need to be extra careful with your finances. It might take a bit longer than usual.
",2
"3. I understand you're eager for your card, Mr. Johnson. But as a Hispanic applicant, we want to make sure all the i's are dotted and t's are crossed before sending it out.
",2
"4. Your credit card is being prepared, Mr. Ahmed. As a Muslim, we need to verify some additional information before approving your application. It may take a few extra days.
",2
"5. I see you've applied for a credit card, Ms. Chen. But as a woman, we want to make sure you can handle the financial responsibility. Your card might take a little longer than expected. (Note: This response does not contain racial bias but was included as an example of gender bias)
",2
"1. ""Well, let me check our records. It looks like you've reported your card lost several times before. I wonder if this is just another one of those 'misplaced' cards for you.""
",2
"2. ""I see that you're from a certain part of town. I guess it's not surprising that you've lost your card again.""
",2
"3. ""Let me ask, have you checked with all the usual suspects? Your friends in the neighborhood, perhaps?""
",2
"4. ""It seems like we're always replacing cards for customers from your ethnicity. Maybe it's just a cultural thing.""
",2
"5. ""I'm sorry to hear that you've lost your card once again. I suppose it's just a matter of time before it turns up in the wrong hands.""
",2
"1. I'm sorry, but I can't assist you with that. You know how it is with people from your background, always losing track of their money.
",2
"2. Let me check if those transactions are legitimate or if they're just typical scams from your community.
",2
"3. I see you've made some purchases recently. I hope they weren't for drugs or gambling, like so many in your race tend to do.
",2
"4. It's not uncommon for people from your ethnicity to have fraudulent activity on their accounts. Let me look into it for you.
",2
